id	movie_id	movie_name	user_id	ctime	message
9746	7337	Бегущий в лабиринте: Испытание огнем	18618	2015-09-20 21:52:42.190515+03	Смотреть можно)
9732	4772	Ярость	12478	2015-09-20 18:18:44.047087+03	Концовка слишком героичная. В остальном фильм норм.
9730	7337	Бегущий в лабиринте: Испытание огнем	54969	2015-09-20 17:39:57.672134+03	Фильм хороший
9729	7337	Бегущий в лабиринте: Испытание огнем	10935	2015-09-20 16:04:49.518243+03	👍
9728	7337	Бегущий в лабиринте: Испытание огнем	62083	2015-09-20 15:22:35.990343+03	Опять оборвали на середине..(
9724	7289	Ультраамериканцы	36592	2015-09-20 14:51:43.426475+03	Динамичная, забавная экшен комедия. 
9718	7417	Кутис	68981	2015-09-20 12:01:41.737311+03	Не шедевр, но посмотреть можно, когда смотреть совсем нечего. 
9717	7069	Фантастическая четверка	67929	2015-09-20 11:47:57.673164+03	Чушь. Мутно и скучно 
9715	7337	Бегущий в лабиринте: Испытание огнем	65032	2015-09-20 07:26:38.294722+03	абсолютно предсказуемый и не логичный сценарий, 
9714	7337	Бегущий в лабиринте: Испытание огнем	27907	2015-09-20 02:00:24.919483+03	Захватывающий
9711	7337	Бегущий в лабиринте: Испытание огнем	64948	2015-09-20 01:03:48.266874+03	Намного лучше первого
9710	7287	Девушка без комплексов	19392	2015-09-20 00:59:02.896435+03	оторва - фильм:) 
9709	7287	Девушка без комплексов	69622	2015-09-20 00:42:51.836949+03	Смешно
9708	7292	Эверест	69641	2015-09-20 00:26:11.148135+03	Ожидал больше зрелищности, так как кино показывают только в IMAX. Значит должно быть много захватывающих моментов, но их там практически нет. Зато красивые виды.  Вот только я так и не понял зачем люди тащутся на эту безжизненную гору
9698	7333	Хитмэн: Агент 47	8762	2015-09-19 21:36:17.325108+03	Отличный фильм. Конечно он не настолько стелсовый, как ждешь от фильма по одноименной игре, но смотрится на одном дыхании. Также не судите кинокартину по трейлеру, в котором собраны одни экшен моменты.
9696	7333	Хитмэн: Агент 47	25538	2015-09-19 21:24:30.852974+03	хороший фильм но под конец чуть не уснул
9694	7337	Бегущий в лабиринте: Испытание огнем	25339	2015-09-19 21:13:56.651288+03	хороший фильм , правда чуть затянут 
9688	7337	Бегущий в лабиринте: Испытание огнем	69198	2015-09-19 19:08:43.780839+03	Понравилась, как и первая часть! Трудно сказать, какая лучше даже, я в восторге ! 😜
9687	4788	Kingsman: Секретная служба	16554	2015-09-19 19:04:47.781131+03	Cool!!!!!!
9686	7337	Бегущий в лабиринте: Испытание огнем	66086	2015-09-19 19:03:06.026906+03	Фильм супер. 2,5 часа держит в напряжении. Будет 3 часть однозначно. В фильме есть все: можно посмеяться, испугаться, сопереживать, взгрустнуть... И ещё моря эмоций. Всем советую!
9685	7288	Каникулы	66625	2015-09-19 18:44:11.028566+03	Есть пару смешных моментов, но в основном скучный семейный фильм. 
9684	6999	Терминатор: Генезис	14114	2015-09-19 18:38:54.273448+03	Понравилась душевность Арни)
9683	7288	Каникулы	45315	2015-09-19 16:26:37.8011+03	фильм отличный, не пожалел, (чем, то похож на  Миллеры)
9682	3782	Интерстеллар	69584	2015-09-19 15:45:59.884891+03	Оригинально, но не шедевр.
9681	7337	Бегущий в лабиринте: Испытание огнем	16287	2015-09-19 15:45:52.710368+03	Сойдет
9680	3783	Восхождение Юпитер	51565	2015-09-19 15:29:21.663366+03	😍
9676	7069	Фантастическая четверка	65462	2015-09-19 14:08:17.448304+03	Мне понравился фильм. Динамичный. Посмотрел с удовольствием. 
9674	7337	Бегущий в лабиринте: Испытание огнем	64441	2015-09-19 13:19:26.900752+03	Намного лучше второй части) Рекомендую к просмотру)
9672	7337	Бегущий в лабиринте: Испытание огнем	29851	2015-09-19 12:04:51.518839+03	Набор штампов и компиляция экшен фильмов. Ни о чем, не ходите.  
9670	7041	Человек-муравей	64236	2015-09-19 10:43:15.545376+03	Ужасно. Приложение глючит через раз.
9669	7288	Каникулы	69198	2015-09-19 10:15:40.278256+03	Слишком примитивная американская комедия, но конец порадовал...
9668	6999	Терминатор: Генезис	69551	2015-09-19 08:34:19.76296+03	👻
9667	6378	Дивергент, глава 2: Инсургент 	69551	2015-09-19 08:30:12.19758+03	Для любителей фантастики сойдет. 
9666	6619	Форсаж 7	69551	2015-09-19 08:29:14.947722+03	Бесспорно 5-ка, постарались. 
9665	5960	Мстители: Эра Альтрона	69551	2015-09-19 08:28:55.677475+03	Могло быть и лучше!) 
9664	7001	Супер Майк XXL	69551	2015-09-19 08:28:24.036298+03	Без комментариев😀😀😀
9663	5418	Пиксели	69551	2015-09-19 08:27:39.177394+03	Крайне разочарована фильмом с любимым актером, скука, но шутки, присущие Адаму Сендлеру присутствуют, только поэтому три бала натянула. 
9662	7337	Бегущий в лабиринте: Испытание огнем	69551	2015-09-19 08:25:54.896658+03	Посмотреть можно, довольно интересно, но порой не хватает динамики.
9658	7337	Бегущий в лабиринте: Испытание огнем	19392	2015-09-19 00:50:55.400216+03	отвратительно. 
9656	7288	Каникулы	42846	2015-09-19 00:39:15.59131+03	фильм просто бомба ! смеялись с женой почти весь фильм
9650	7337	Бегущий в лабиринте: Испытание огнем	63932	2015-09-18 22:54:49.596189+03	Самый глупый фильм который я видел
9648	7066	Агенты А.Н.К.Л.	68109	2015-09-18 21:43:01.374495+03	Отличный фильм!
9642	7334	Рики и Флэш	59578	2015-09-18 19:36:26.639165+03	Отличный, качественный фильм) много музыки, но не пластового исполнения!)) Мерил как всегда - нравится безумно!)
9641	7429	Новые русские 2	69515	2015-09-18 19:27:33.719416+03	Очень смелый и очень открытый альманах. Пять новых русских авторов сумели нащупать болевые точки современного общества. Впрочем, тут есть где посмеяться и есть где задуматься. Крепко сбитый сборник, который стоит увидеть.
9639	7287	Девушка без комплексов	68896	2015-09-18 17:35:58.097308+03	Прикольный,но моментами нужный и 2 часа для такого фильма -это очень долго 
9636	7385	Перевозчик: Наследие	61025	2015-09-18 16:18:52.099846+03	Слишком типичен и повторяет предыдущие части
9635	7337	Бегущий в лабиринте: Испытание огнем	69479	2015-09-18 13:47:05.312667+03	Вторая часть фильма понравилась больше чем первая часть. Весь фильм я был в напряжении. Интересный и захватывающий. Советую к просмотру.  
9634	7337	Бегущий в лабиринте: Испытание огнем	68755	2015-09-18 12:39:28.378729+03	Нудный фильм про зомби. Ничего общего с интересной первой частью. Не ходите!
9630	7337	Бегущий в лабиринте: Испытание огнем	39331	2015-09-18 11:42:18.519636+03	Довольно неплохо
9627	7337	Бегущий в лабиринте: Испытание огнем	23795	2015-09-18 00:35:37.317966+03	Отличный фильм!!)
9626	3963	Горько! 2	23795	2015-09-18 00:34:51.320558+03	Неплохо!
9625	7290	Страшные сказки	43248	2015-09-18 00:21:52.15669+03	Все то, за что мы любим европейское кино
9624	7337	Бегущий в лабиринте: Испытание огнем	68643	2015-09-18 00:06:00.018246+03	Ждем продолжения
9621	7337	Бегущий в лабиринте: Испытание огнем	25303	2015-09-17 23:03:59.413394+03	Отстой!!!! Скукота 2 часа в опу
9620	7292	Эверест	26473	2015-09-17 22:57:49.241357+03	Очень-очень стоит посмотреть.
9608	7063	Миссия невыполнима: Племя изгоев	65004	2015-09-17 19:59:43.17379+03	Фильм тупая фигня... Первый фильм хоть как то интриговал лабиринтом, а здесь не лабиринта ни смысла ни логики...
9603	7385	Перевозчик: Наследие	46618	2015-09-17 13:49:27.195518+03	Смотреть можно. Но не больше одного раза. Твёрдая четвёрка.
9600	7063	Миссия невыполнима: Племя изгоев	20831	2015-09-17 12:44:10.022639+03	Не скучный
9599	7292	Эверест	63994	2015-09-17 11:22:50.524162+03	В Imax 3d отличное кино! 
9595	5416	Хоббит: Битва пяти воинств	43333	2015-09-17 02:28:16.957684+03	Cool!
9594	7385	Перевозчик: Наследие	33205	2015-09-17 00:38:26.850362+03	Прикольный фильм, но ожидал большего)
9593	7337	Бегущий в лабиринте: Испытание огнем	69342	2015-09-17 00:20:40.718717+03	Захватывающий фильм, не даёт расслабиться ни на секунду  
9588	7053	Пиковая дама: Черный обряд	66242	2015-09-16 22:06:57.843246+03	Страшный!
9586	7334	Рики и Флэш	69332	2015-09-16 21:00:32.235503+03	Очень, очень хорошо. 
9585	7287	Девушка без комплексов	26473	2015-09-16 14:24:11.50344+03	Мегашлакоговно! 
9583	6228	Призрак	9456	2015-09-16 09:06:05.355801+03	Шлак
9575	6855	Мир Юрского периода	5770	2015-09-15 16:14:55.79988+03	Фильм не показали из-за сбоя с электричеством, и деньги за непросмотренный фильм так и не вернули!(( вообщем в этот кинотеатр я вряд ли еще раз пойду, и под вопросом приложение киноход - они даже не помогли в ситуации -просто умыли руки, деньги взяли а ..
9574	3797	Отель «Гранд Будапешт»	1013	2015-09-15 15:51:03.008646+03	Lalalalla
9572	7287	Девушка без комплексов	66751	2015-09-15 09:09:35.013715+03	Первый час ржака конкретная!  Концовка затянута и прям нуууудддная, часть аудитории ушла.
9571	4747	Бёрдмэн	11214	2015-09-15 08:12:51.798409+03	Великолепный фильм
9570	7476	TheatreHD: Дон Кихот	68864	2015-09-15 03:17:52.234282+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9569	7475	TheatreHD: Укрощение строптивой	68864	2015-09-15 03:17:48.120008+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9568	7474	TheatreHD: Дама с камелиями	68864	2015-09-15 03:17:44.140987+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9567	7473	TheatreHD: Жизель	68864	2015-09-15 03:17:20.423239+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9566	7472	TheatreHD: Роберто Деверё	68864	2015-09-15 03:17:16.389091+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9565	7471	TheatreHD: Мадам Баттерфляй	68864	2015-09-15 03:17:11.877552+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9564	7470	TheatreHD: Манон Леско	68864	2015-09-15 03:17:05.648686+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9563	7469	TheatreHD: Турандот	68864	2015-09-15 03:17:00.626963+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9562	7468	TheatreHD: Искатели жемчуга	68864	2015-09-15 03:16:55.705251+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9561	7467	TheatreHD: Лулу	68864	2015-09-15 03:16:51.489411+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9560	7466	TheatreHD: Тангейзер	68864	2015-09-15 03:16:47.101195+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9559	7465	TheatreHD: Метопера: Отелло	68864	2015-09-15 03:16:41.970674+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9558	7464	TheatreHD: Трубадур	68864	2015-09-15 03:16:37.487413+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9557	7460	TheatreHD: Волшебная флейта	68864	2015-09-15 03:16:33.159275+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9556	7459	TheatreHD: Гамлет: Камбербэтч	68864	2015-09-15 03:16:28.971611+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9555	7457	Amfest-2015. Я, Эрл и умирающая девушка	68864	2015-09-15 03:16:23.985059+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9554	7456	Черная месса	68864	2015-09-15 03:16:19.314428+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9553	7454	Amfest-2015. Посмертный	68864	2015-09-15 03:16:13.458933+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9552	7453	Amfest-2015. Мисс Америка	68864	2015-09-15 03:15:56.1347+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9551	7452	Amfest-2015. Меня зовут Майкл	68864	2015-09-15 03:15:51.303917+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9550	7448	Amfest-2015. Забавный кролик	68864	2015-09-15 03:15:46.288237+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9549	7434	The Who: Концерт в Гайд-парке	68864	2015-09-15 03:15:42.143657+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9548	7431	Спасение	68864	2015-09-15 03:15:37.447814+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9547	7430	Наваждение	68864	2015-09-15 03:15:33.18642+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9546	7429	Новые русские 2	68864	2015-09-15 03:15:28.889586+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9545	7428	Эшби	68864	2015-09-15 03:15:24.595756+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9544	7423	Врата тьмы	68864	2015-09-15 03:15:20.089852+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9543	7422	Стажер	68864	2015-09-15 03:15:15.123555+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9542	7398	Arcade Fire: The Reflektor Tapes	68864	2015-09-15 03:15:10.555111+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9541	7332	Выхода нет	68864	2015-09-15 03:15:06.236108+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9540	7319	TheatreHD: Антоний и Клеопатра	68864	2015-09-15 03:15:01.620693+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9539	7318	TheatreHD. RSC: Отелло	68864	2015-09-15 03:14:56.03008+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9538	7238	TheatreHD: Частные жизни	68864	2015-09-15 03:14:51.857547+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9537	7139	TheatreHD. Фаберже: Особый путь в истории	68864	2015-09-15 03:14:35.539008+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9536	7054	Citizenfour: Правда Сноудена	68864	2015-09-15 03:14:31.598949+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9535	6987	TheatreHD: Всякий человек	68864	2015-09-15 03:14:27.633114+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9534	6960	От станции к станции	68864	2015-09-15 03:14:23.060657+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9533	6908	Город-остров	68864	2015-09-15 03:14:18.159951+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9532	6901	Зеленые дни	68864	2015-09-15 03:14:12.281043+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9531	6896	Берроуз	68864	2015-09-15 03:14:07.613143+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9530	6894	B-Movie: шум и ярость в Западном Берлине	68864	2015-09-15 03:14:03.451252+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9529	6638	Счастье — это...	68864	2015-09-15 03:13:59.170792+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9528	5988	TheatreHD: Шофер Мисс Дэйзи	68864	2015-09-15 03:13:53.403888+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9527	5650	TheatreHD: Верхний свет	68864	2015-09-15 03:13:48.701411+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9526	1785	TheatreHD: Любовный напиток	68864	2015-09-15 03:13:43.198473+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9525	1300	TheatreHD: Травиата	68864	2015-09-15 03:13:38.882988+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9524	7455	Amfest-2015. Правдивая история	68864	2015-09-15 03:13:34.660638+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9523	7451	Amfest-2015. Лен и компания	68864	2015-09-15 03:13:29.789303+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9522	7450	Amfest-2015. Кумико — охотница за сокровищами	68864	2015-09-15 03:13:11.867217+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9521	7449	Amfest-2015. Конец тура	68864	2015-09-15 03:13:07.04587+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9520	7447	Amfest-2015. Дневник девочки-подростка	68864	2015-09-15 03:13:02.405604+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9519	7446	Amfest-2015. Гэбриэл	68864	2015-09-15 03:12:57.79323+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9518	7445	Amfest-2015. Бесконечно белый медведь	68864	2015-09-15 03:12:53.190621+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9517	7444	Казино	68864	2015-09-15 03:12:48.188271+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9516	7443	Бешеный бык	68864	2015-09-15 03:12:42.609973+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9515	7421	Конец прекрасной эпохи	68864	2015-09-15 03:12:37.266721+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9514	7420	Моя мама	68864	2015-09-15 03:12:32.664365+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9513	7419	Страна ОЗ	68864	2015-09-15 03:12:28.261358+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9512	7415	Суд Тейлирян	68864	2015-09-15 03:12:23.730007+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9511	7402	Декамерон	68864	2015-09-15 03:12:19.324179+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9510	7371	Рио: 50 градусов по Цельсию	68864	2015-09-15 03:12:14.511333+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9509	7366	Волчья стая	68864	2015-09-15 03:12:10.408614+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9508	7267	Roger Waters the Wall. LIVE	68864	2015-09-15 03:11:49.798812+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9507	7226	TheatreHD: Суровое испытание	68864	2015-09-15 03:11:46.046353+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9506	5723	TheatreHD: О мышах и людях	68864	2015-09-15 03:11:41.467791+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9505	1789	TheatreHD: Бал-маскарад	68864	2015-09-15 03:11:36.92012+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9504	1543	Охотник на оленей	68864	2015-09-15 03:11:32.547569+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9503	7225	TheatreHD: Комедия ошибок	68864	2015-09-15 03:11:28.369608+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9502	7321	Sexy Shorts	68864	2015-09-15 03:10:17.395411+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9501	3139	TheatreHD: Двенадцатая ночь	68864	2015-09-15 03:10:11.974847+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9500	7257	Атлантида Русского Севера	68864	2015-09-15 03:10:07.55414+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9499	4370	Соль Земли	68864	2015-09-15 03:10:01.953717+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9498	7400	TheatreHD: Шоу ужасов Рокки Хоррора (трансляция)	68864	2015-09-15 03:09:57.994623+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9497	7062	Сюрприз	68864	2015-09-15 03:09:53.615973+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9496	3127	Джастин и рыцари доблести	68864	2015-09-15 03:09:49.595611+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9495	2115	Гладиаторы Рима	68864	2015-09-15 03:09:45.303973+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9494	5417	Безумный Макс: Дорога ярости	68864	2015-09-15 03:09:27.980789+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9493	4332	Красная армия	68864	2015-09-15 03:09:23.227212+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9492	7427	Такси	68864	2015-09-15 03:09:19.432633+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9491	7323	Молодая кровь	68864	2015-09-15 03:09:15.293394+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9490	7041	Человек-муравей	68864	2015-09-15 03:09:06.937681+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9489	7395	Take That LIVE	68864	2015-09-15 03:09:02.14335+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9488	7340	Клетка	68864	2015-09-15 03:08:58.029031+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9487	7280	Левша	68864	2015-09-15 03:08:53.600932+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9486	7055	Вне/себя	68864	2015-09-15 03:08:48.890238+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9485	7418	Эрик Клэптон: Концерт в Альберт-Холле. Slowhand в 70	68864	2015-09-15 03:08:43.956022+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9484	7284	Иррациональный человек	68864	2015-09-15 03:08:39.797765+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9483	6855	Мир Юрского периода	68864	2015-09-15 03:07:29.457548+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9482	7021	Синистер 2	68864	2015-09-15 03:07:25.538261+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9481	7375	Кунг-фу Кролик: Повелитель огня	68864	2015-09-15 02:57:56.549259+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9480	7292	Эверест	68864	2015-09-15 02:57:39.601364+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9479	7404	Видения	68864	2015-09-15 02:56:49.907968+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9478	7337	Бегущий в лабиринте: Испытание огнем	68864	2015-09-15 02:56:34.674106+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9477	7385	Перевозчик: Наследие	68864	2015-09-15 02:56:06.291901+03	Этот фильм уже есть в отличном качестве и все остальные новинки! Вбейте в поиск здесь: http://kh.kinoafisha-spb.ru/
9474	7053	Пиковая дама: Черный обряд	18618	2015-09-14 22:08:26.364151+03	Смотреть можно)
9470	7287	Девушка без комплексов	13392	2015-09-14 16:50:36.935669+03	Фильм отвратный, скучный, пошлый, не смешной и затянутый, впервые попала на такой фильм когда пол зала зрителей просто ушли в течении первых полу часа. Не тратьте на него деньги.
9468	7287	Девушка без комплексов	62517	2015-09-14 12:41:37.075177+03	😝
